# hoi4-vanilla-facts-v1
salt	Operation Postern v1.19.2.0.a729
version	1.19.2.0
steam_previous_version	1.19.1.0
checksum	ddb150ad2658facfa661e056d8b1d245
rule	common	.txt
rule	common	.lua
rule	events	.txt
rule	history	.txt
rule	map	.txt
rule	map	.map
rule	map	.bmp
rule	map	.csv
file	history/units/IRQ_1939_air_bba.txt	aed1739f6d6a1057217023342cf3731f	715681e9
file	history/units/IRQ_1939_air_legacy.txt	9476bbf241ba697f647846a14d4b6090	4f324d07
file	history/units/ITA_1936.txt	7b9069094b655634fec0528320454db1	13444f74
file	history/units/ITA_1936_african_oob_for_fragmentation.txt	8b58a4714d2ff814ad273eace88ee451	11880f60
file	history/units/ITA_1936_air_bba.txt	311f41edd4551056ab30c91e899507b2	0a90ee57
file	history/units/ITA_1936_air_legacy.txt	7a48536896dcf81dcaf6952d5bbb5a0a	3ae17b6d
file	history/units/ITA_1936_naval_legacy.txt	04e27acb091bbf68c140de02e5ed02b2	abed696e
file	history/units/ITA_1936_naval_mtg.txt	718ed855a8f88665c43e7db986e990ec	139ef243
file	history/units/ITA_1936_nsb.txt	bd1aac9e2cd9e8273598b6845f734b61	18473722
file	history/units/ITA_1939.txt	89d72207fbd57f4b0c37bdd30262134a	49fb2936
file	history/units/ITA_1939_air_bba.txt	7efbb4e4cb617c80505f7c7b3925613f	9f911da4
file	history/units/ITA_1939_air_legacy.txt	64ad9926c948e255d244cf31e7da2a54	d81aff06
file	history/units/ITA_1939_naval_legacy.txt	494aa6e758b07b6ad5d445226748eac8	4c36a900
file	history/units/ITA_1939_naval_mtg.txt	15add0116bf50b419646ea53e20ceb2c	b1acbbbc
file	history/units/ITA_1939_nsb.txt	27157b6e237d4e474e67deff69bdffa8	5051ba0b
file	history/units/ITA_aquila_magna.txt	eaff6fed4ef85e1c6c4443c5b38b005e	84d98b24
file	history/units/ITA_aviazione_legionaria_bba.txt	54f5390288b977330e24408a7b6e253a	d5765f01
file	history/units/ITA_aviazione_legionaria_legacy.txt	eae43ea1be23192f3d35dc69a14029a0	c8744727
file	history/units/JAP_1936.txt	b5fa372e34976cbc64a3f04d2854f9a4	03767f84
file	history/units/JAP_1936_air_bba.txt	79d52396053492a29ac609c939f40ecb	2b6d8284
file	history/units/JAP_1936_air_legacy.txt	b66337284aa5b5ef15c53d837a8661a2	b4542a3d
file	history/units/JAP_1936_naval.txt	607f007d9fb46d235cfa39c988473956	26350b64
file	history/units/JAP_1936_naval_legacy.txt	bef05774850513031e9c2585e05225f3	8eb6e34f
file	history/units/JAP_1936_nsb.txt	43d91fb2830942f229a4221e8f0dcee7	154db61e
file	history/units/JAP_1939.txt	14712b6a34d824002730ca723f8bb2f0	f611c382
file	history/units/JAP_1939_air_bba.txt	cad7364b2436db6e4ca3786cd1b67b45	28b5d70b
file	history/units/JAP_1939_air_legacy.txt	8c09f42d2b7052926a598ae6e3d37621	302cac16
file	history/units/JAP_1939_naval.txt	ce29f2b54ea61fbef580dc62effcaa46	5d72304d
file	history/units/JAP_1939_naval_legacy.txt	70736aa8da759858f2eace40b724d42a	fa386018
file	history/units/JAP_1939_nsb.txt	d5c823f16c5b23650e89a439ee3c45b0	fec6a674
file	history/units/JAP_Indian_National_Army_reinforcement.txt	23e479afb280b9010a308f374588a024	829c6696
file	history/units/KAL_khanate_battalions.txt	f1ca3bab66dbd0ab60d471503a7249fb	93f0d1f2
file	history/units/KEN_1936.txt	dc90132c7373a5b256915f6594241e31	1622aea9
file	history/units/KHM_1936_sea.txt	511ce44cae4473a8d6007f79c3730e07	616a13ad
file	history/units/KOR_1936.txt	37f8828fdeecef3adbd6228ce22b35b6	ad56134a
file	history/units/KOR_1939.txt	5435e550088a00f127251395e8ce965a	7064a5a0
file	history/units/KUB_cossack_host.txt	372eb69f6f9af8df4f5696b996d603ca	8364ea91
file	history/units/KUM_uprising.txt	ee4c45be583728a1113a1022e9266c5d	f2933975
file	history/units/KUM_uprising_2.txt	42e80cbaf9ab09b83e0ef55248ab5a39	af580aef
file	history/units/KUR_liberation_troops.txt	34e2ad45935a47a2dbbc75ff88d7413b	cb80971e
file	history/units/LAT_1936.txt	c5290e614b50b504a2bfc467c69df4c2	575b1bae
file	history/units/LAT_1936_air_bba.txt	f7765f46d90851f988240727562b7367	3fabb8eb
file	history/units/LAT_1936_air_legacy.txt	8959b70ceef702c74d22affe11ccf5be	2fd9a13a
file	history/units/LAT_1936_naval_legacy.txt	cd91d6a2f9caa663c1b3cc6ba2b4f485	7d04f17f
file	history/units/LAT_1936_naval_mtg.txt	73ce463afb4657cfe88a924c40b20bd7	9962c22d
file	history/units/LAT_1939.txt	7889fbda0f9ac5482238fa47cf648bed	53601b36
file	history/units/LAT_1939_air_bba.txt	bdb66e6560f6bb0889bab0e198338978	46759193
file	history/units/LAT_1939_air_legacy.txt	5f67fae37272f430fea1d7900df27237	345e7c99
file	history/units/LAT_1939_naval_legacy.txt	34177460053b8f091ec14d5f6ecae5c7	7e5c15fa
file	history/units/LAT_1939_naval_mtg.txt	a671d346225b0ac013b77273f6cf0863	9aba4f78
file	history/units/LIB_1936.txt	092d6879aed58922eb934464f14041bc	d7ff57dc
file	history/units/LIB_1939.txt	a23c48cadb7036267951cc5c7b1bb864	d806588d
file	history/units/LIT_1936.txt	a7dbbbe759f40d38b29f46a99d0d7ee6	3f6800a7
file	history/units/LIT_1936_air_bba.txt	59e2bd5ba7604502c8785c8665b6542e	4f12e3e9
file	history/units/LIT_1936_air_legacy.txt	6c9f15a5fab9ea582ee2dd336f25c723	4261f4fd
file	history/units/LIT_1939.txt	acd8b82443c4b107b0546a49c0a5d09c	8891b55e
file	history/units/LIT_1939_air_bba.txt	40ad74012af4334779a339e0d3c339d9	70c62a42
file	history/units/LIT_1939_air_legacy.txt	da0a6fed2d12956c14541b5e6e3d3776	5b1ab349
file	history/units/LUX_1936.txt	05f3a5b165ac4ed52b58c4da107fcd4d	7b5bf432
file	history/units/LUX_1939.txt	6aa26d28110c6de3928fb68f6d7c5a70	85b06fc4
file	history/units/MAL_1936.txt	5d25dadfaee51c5581519da3a6a29e5b	42a4176f
file	history/units/MAN_1936.txt	e9977e09761db24d7025b6b8aad4a59f	c9a50fc1
file	history/units/MAN_1939.txt	19591ddbb4a104ae0688c2e352ab4201	ab344106
file	history/units/MEN_1936.txt	1752737f83cfcb9ba4d8020d66113ef3	c5b03a15
file	history/units/MEN_1939.txt	9a44def2f31abd6348a993fc06ca059d	7fb42543
file	history/units/MEX_1936.txt	a4e16fda831b27b0cf531d89434f0b6d	736ec910
file	history/units/MEX_1936_air_bba.txt	0e6339a09fe2b7a1f3152c17d21b0503	673d36fc
file	history/units/MEX_1936_air_legacy.txt	7af6671360a55fcbf878b58b93c13224	8d6888ee
file	history/units/MEX_1936_naval_legacy.txt	40ef5f6d7e4132d3c4115f1b7679adaf	7c89fdd3
file	history/units/MEX_1936_naval_mtg.txt	9a86366dcf3fa54b0428d092352ba55d	bd41ae2e
file	history/units/MEX_1939.txt	22efa025dddcfc020ba358a278548f80	a23f3463
file	history/units/MEX_1939_naval_legacy.txt	dcf0347d9c1d10377f46682460b610ae	7c3c5575
file	history/units/MEX_1939_naval_mtg.txt	1414d8963313773239c6c3a6a056742a	a8dc7da2
file	history/units/MON_1936.txt	dbe8c80968b257718f2e18dc0e055694	78ad70b5
file	history/units/MON_1939.txt	2edeee66b6a060550efaa4278758944c	3e3421b0
file	history/units/MTG_NAVAL_TEST_OOB_CAPITAL_EARLY_BLUE.txt	dcccc03138564a1e366e1bc799e67f06	0959de0a
file	history/units/MTG_NAVAL_TEST_OOB_CAPITAL_EARLY_RED.txt	095513c27a9716459b38668e392509f7	04282202
file	history/units/MTG_NAVAL_TEST_OOB_CV_MIXED_VS_CV_MIXED_EARLY_BLUE.txt	9409778df0663ef760b352caad924ae7	1b4a9b4d
file	history/units/MTG_NAVAL_TEST_OOB_CV_MIXED_VS_CV_MIXED_EARLY_RED.txt	0d55ad51c516064ba8b7627fed4347f8	0d75f7b9
file	history/units/MTG_NAVAL_TEST_OOB_MIXED_VS_MIXED_EARLY_BLUE.txt	8876f79997c8758726a5be1792253296	28ab5b18
file	history/units/MTG_NAVAL_TEST_OOB_MIXED_VS_MIXED_EARLY_RED.txt	feed0fab48254f5819dc0ef4ce9337d1	1a96a92b
file	history/units/MTG_NAVAL_TEST_OOB_MIXED_VS_MIXED_SUBS_EARLY_BLUE.txt	37b235579e51779a219ae6a5fc8fa796	85525b3c
file	history/units/MTG_NAVAL_TEST_OOB_MIXED_VS_MIXED_SUBS_EARLY_RED.txt	9cd8983a16470acbb5eefd8550c29be3	7d765152
file	history/units/MTG_NAVAL_TEST_OOB_SCREENS_EARLY_BLUE.txt	65f6e8789823193f2054a1666adc7bd2	362a9738
file	history/units/MTG_NAVAL_TEST_OOB_SCREENS_EARLY_RED.txt	ffe571c8c23b23a45cea102cb45b0450	2034cc1a
file	history/units/MZB_1936.txt	40dc9a02e5136d18a294f5464f43d3df	d463a472
file	history/units/NEP_1936.txt	881efb99c6c51532b411d59a1d5afb2d	e0b23e8f
file	history/units/NEP_1939.txt	32ac283645daa3f7a744f74208a31dc1	008222c2
file	history/units/NIC_1936.txt	31d37e721fd1235d6affa24be24cb74c	e5fc22dc
file	history/units/NIC_1939.txt	967b46a9f987524be787592f9faca2a8	e5ef21d3
file	history/units/NOR_1936.txt	aa2fd39f217f3c92cf4cd96247cba08b	42c88e4e
file	history/units/NOR_1936_air_bba.txt	2187d2fc2845d7ea24d643d10a614f90	706be946
file	history/units/NOR_1936_air_legacy.txt	8a5ffcc43790398c828ed240dd4590ef	60fc82f9
file	history/units/NOR_1936_naval_legacy.txt	ec2a9cfa4ddf674fec37d68e174ea877	cdfc70c8
file	history/units/NOR_1936_naval_mtg.txt	114e5e6a94cd83fd6781004e1b975d25	58daf272
file	history/units/NOR_1939.txt	2ca66c45bdb0c67d35459c3cad8b7109	6a3f1dff
file	history/units/NOR_1939_air_bba.txt	c66d311b434f004d4f24f93111fc0cfe	6f1da70b
file	history/units/NOR_1939_air_legacy.txt	e3bbc975a8b144405802edc73af1589a	4dc12be1
file	history/units/NOR_1939_naval_legacy.txt	088d9921559e7ec8505e2eb89e115384	ce198236
file	history/units/NOR_1939_naval_mtg.txt	fd51f492f01dc3ed0dea8fb5401767ad	78d0579e
file	history/units/NXM_1936_sea.txt	ee7420c1cc574ffc4ef3cbad228a24fb	f8193861
file	history/units/NZL_1936.txt	6aba0e867c92f9e51351b3f455d90def	40a2b321
file	history/units/NZL_1936_air_bba.txt	29767ff9187d1c967c9caaf3bcf78100	4f64e353
file	history/units/NZL_1936_air_legacy.txt	e2ede6161bd62959f3c2e66962538a3a	38a85152
file	history/units/NZL_1939.txt	b163d0e9627b8f5d02c82929aeaa724a	41634a68
file	history/units/NZL_1939_air_bba.txt	ae76bf18cb606facb031fd4112671577	5c56fec3
file	history/units/NZL_1939_air_legacy.txt	f6679ddb1fe7e090a8070fa653092fbf	45c49d18
file	history/units/NZL_1939_naval_legacy.txt	c54dfd1535e20d323473be9cb48bed31	bd9dec5f
file	history/units/NZL_1939_naval_mtg.txt	f4e2708fb973a4e6f80e8a8017fd8e73	c0ff7e12
file	history/units/OMA_1936.txt	33007931a9fc7912e19d5cbd06c11321	14782f92
file	history/units/OMA_1939.txt	b06bd16bace2784f65164f60a6321f1f	14722ef9
file	history/units/PAK_1936.txt	b278d7e57b12738040dbdffb0b389455	2b09ed9d
file	history/units/PAN_1936.txt	aefddfb47664b7d3b77d8404f1cd3fa7	aa521b9d
file	history/units/PAN_1939.txt	91c2ca44aa789bec2dfb95f82317c96b	aa521bde
file	history/units/PAR_1936.txt	04828a102a583996fa6298b38ac0b7b7	59d09316
file	history/units/PAR_1936_air_bba.txt	76a0dcfef7c39265773127a3a5c13087	47d24cc6
file	history/units/PAR_1936_air_legacy.txt	d2aff954d60fbfcb5cd28cd9603d43cc	3afcc8cd
file	history/units/PAR_1939.txt	3faf5e7c8e357d0c599a447f6f53cafb	59bf5767
file	history/units/PAR_1939_air_bba.txt	02aa0b10b87938ac151aa2c6b35b40db	447cb1ff
file	history/units/PAR_1939_air_legacy.txt	8d21e718fd450c36b5af29c7b27992b1	37d0492c
file	history/units/PER_1936.txt	a7a42366a69f96f25231b1b52b64229d	63c9600b
file	history/units/PER_1936_air_bba.txt	5fdd0c2eed54efddb377ab8aeba7cd72	7091827d
file	history/units/PER_1936_air_legacy.txt	53d837d086b24eef3b322d3bdb88788e	4c85ac53
file	history/units/PER_1939.txt	f8c579a46ed6aaad522f1383228f1302	2eadfc3a
file	history/units/PHI_1936.txt	a529a98848298a74b9a3c64f4e750b70	c2f1be64
file	history/units/PHI_1936_air_bba.txt	c175dfe138dc68f42040faa3a34afd0e	3de2433f
file	history/units/PHI_1936_air_legacy.txt	f73d292b6344a8ba3aeca289c6b6f0d4	39f16375
file	history/units/PHI_1936_ncns.txt	52162d948522de5e1bd543c6797c1082	69cd4f68
file	history/units/PHI_1939.txt	39cda77597d93c80663679180a36edb5	1dfeb163
file	history/units/PHI_1939_naval_legacy.txt	6746f4fa5ccff24662a1c05ced3c79e9	f16794b7
file	history/units/PHI_1939_naval_mtg.txt	8160e331acde3de311a50e4e2d02eaf3	99f69513
file	history/units/POL_1936.txt	9583bba376fa683305aeea6c92d125f3	1b91e1b3
file	history/units/POL_1936_air_bba.txt	021dbee08621e777ab1604c16337b850	e8d36583
file	history/units/POL_1936_air_legacy.txt	b71bed1e9b6dfb1df6655b97ee6e9012	b88263cc
file	history/units/POL_1936_naval_legacy.txt	fd08fa48954ceb9687efc74de4e3b164	0c1c97ee
file	history/units/POL_1936_naval_mtg.txt	bb33ba81e22eebae2b446a2c3eedf11f	4ecaf842
file	history/units/POL_1939.txt	99d6543053597683981429a9cce705af	b1cb301e
file	history/units/POL_1939_air_bba.txt	6a7c24a9b61fe9ce208347540cd2ec05	94b871e0
file	history/units/POL_1939_air_legacy.txt	87e9b50532a738eb8570040d8183e434	35d9bf20
file	history/units/POL_1939_naval_legacy.txt	18e71826e9191ff34bbdb3ec48449a0c	a6c96df1
file	history/units/POL_1939_naval_mtg.txt	6090a13715e65dffe071d64ad67adc5b	4dbd0e85
file	history/units/POL_1939_nsb.txt	906052246e91eb78381a1c7ff6a9cf04	dea686fc
file	history/units/POR_1936.txt	461d9b10111fb0e14448518a80333449	27c6acc5
file	history/units/POR_1936_air_bba.txt	715f923a0f15b9fc80fc3595afd854c6	803f4e16
file	history/units/POR_1936_air_legacy.txt	3f51676eb70c6d7c174b74166ab6d53b	5fdc7dab
file	history/units/POR_1936_naval_legacy.txt	507f9fce28a07a88e692a20fe0e85caf	b60d3ce7
file	history/units/POR_1936_naval_mtg.txt	c9b45615577c2981bd13b9f93eb90e43	121bdab4
file	history/units/POR_1939.txt	2abaf0a6c66769fcda7d987a3b20d7f5	841f70f4
file	history/units/POR_1939_air_bba.txt	e46a764a24fe358b1463056db5c42199	762352ce
file	history/units/POR_1939_air_legacy.txt	ca1be53ca4ef27c884e99bcd0cc7f79b	57f8b1b6
file	history/units/POR_1939_naval_legacy.txt	1f2f527017cd998cc58414bbb4202144	9b52ba64
file	history/units/POR_1939_naval_mtg.txt	5a5e6fb5dd3bc3521cdcf5e5e879ca79	121bdab4
file	history/units/PRC_1936.txt	23e9c1ab4dd76f94834f51387a6d0391	9c691aeb
file	history/units/PRC_1936_TSR.txt	4ee9bc3b12be1a76d4125aca90063a20	aaa1fa68
file	history/units/PRC_1939.txt	574ecd4e02ca8c6a8b5d5bd03da8ad28	f8cb5485
file	history/units/PRC_1939_TSR.txt	75e1b4ff79eb2d6cde64c05128a93ca4	50f42212
file	history/units/PRC_SOV_reinforcements.txt	1319ead11fe545380cdc10acb4ccce12	9f2bfdca
file	history/units/PRC_SOV_reinforcements_2.txt	df868af3924ac952a2d5cb9e5a9afd2b	db60ef44
file	history/units/PRU_1936.txt	999e39f158a03ea765be8295df3dd284	76c624c7
file	history/units/PRU_1936_air_bba.txt	3cbebc0dc333676b7b4adfd28c372740	755ccca1
file	history/units/PRU_1936_air_legacy.txt	4353c66826ad4e7c03dca91f7ac463a4	8e80d311
file	history/units/PRU_1936_naval_legacy.txt	b2af9f537b29ca05e654b363daa12f94	7f2a5af2
file	history/units/PRU_1936_naval_mtg.txt	f67a679f7a81f42d7ceb297a41c12b25	00c148e6
file	history/units/PRU_1939.txt	7d4c08abb6c4527a87148391b13f6b05	75479ce1
file	history/units/PRU_1939_air_bba.txt	fb993cb3cbd4df654c0d249e90ac1c84	9bd1150f
file	history/units/PRU_1939_air_legacy.txt	b8ada031200606ce1251fda515bbb0d7	6ea30f5d
file	history/units/PRU_1939_naval_legacy.txt	c12b2239e289a4178fdfe070f2f6c41d	7f2a5af2
file	history/units/PRU_1939_naval_mtg.txt	41a973a99581c442a2a473ac1327f1bb	00c148e6
file	history/units/RAJ_1936.txt	0adfb6aa61c81a97a1fa652dc2f339fb	e515bedd
file	history/units/RAJ_1936_GOE.txt	f7db0bea6fdb5a95bf16415fca550235	ee53464e
file	history/units/RAJ_1936_air_bba.txt	363860f44c84a679523057999c6b867f	3d656831
file	history/units/RAJ_1936_air_legacy.txt	3d90dde0bd937d60d8a44acb00057330	292bd6fc
file	history/units/RAJ_1939.txt	a2a78ea5e0d5d7b9ef739557212de1b1	52258652
file	history/units/RAJ_1939_air_bba.txt	e8cab4da913fd9d71c2f8c2651cff1b2	45121a01
file	history/units/RAJ_1939_air_legacy.txt	5208cb061c83e48a7d1f5b0de3d59ae3	35a00bf2
file	history/units/RKH_1939.txt	42b3348e684dbbd6b71cdd36ec9341f8	39af584f
file	history/units/RK_OOB.txt	efe4ffb67c52c9224750e4aa41f51987	cd0f4d8a
file	history/units/ROM_1936.txt	932b05dadc199b36858d3d45917d3812	a2d68a7c
file	history/units/ROM_1936_air_bba.txt	0d116905459061f0ef75aa5b5f8594e6	72df339f
file	history/units/ROM_1936_air_legacy.txt	a4bd95835f880677cc9ec4bc3a7cf71e	6194dfe8
file	history/units/ROM_1936_naval_legacy.txt	f6c1104847e5ba2454a58bae22c68c85	4aa5c35b
file	history/units/ROM_1936_naval_mtg.txt	448167d5c515e29103fb96fad3fc7294	7ff5f721
file	history/units/ROM_1936_nsb.txt	1ebfe72583c0af7177222df2829ae982	65efca5e
file	history/units/ROM_1939.txt	071b759aa5803a6b8a607a7a02d8ca6d	2a542a35
file	history/units/ROM_1939_air_bba.txt	b95e05b9816d9bda63eaf9a393af17bd	1d08bd2a
file	history/units/ROM_1939_air_legacy.txt	6d9577f7d5ef54c4f957f6b2f1de1dab	f0aeaddd
file	history/units/ROM_1939_naval_legacy.txt	2a0bb5856887bef2357203125672a388	88c05a5a
file	history/units/ROM_1939_naval_mtg.txt	d611e283e8023e2ed7026990aa152461	52bd3adb
file	history/units/ROM_1939_nsb.txt	cc9b1c506a39a41243a733679c9c3aba	ed625c17
file	history/units/RUT_fall_of_the_republic.txt	2e54beed154d2e4860d43e93b3b7d541	6aa71437
file	history/units/SAF_1936.txt	8cf4b313dd62bbcb9a9ce8b65521e271	80db24c4
file	history/units/SAF_1936_air_bba.txt	92be9f35fd0588cfbd8165c697c66e4c	423d11c4
file	history/units/SAF_1936_air_legacy.txt	f8bd00575e72d1e2ed9416339c460b96	326b7ce7
file	history/units/SAF_1939.txt	4114117e7b261598ee64459117194df1	b7cc2e40
file	history/units/SAF_1939_air_bba.txt	d558b710c8c1e7e0607893d43d5c8077	c9383cd7
file	history/units/SAF_1939_air_legacy.txt	ac55d570c6ba7cf7197f7b4c5f25a81e	9575fabd
file	history/units/SAF_D_civil_war.txt	755cf405cb025c930485a84825bcebec	6a71ca14
file	history/units/SAF_F_civil_war.txt	6d6367fad9b35828ed7c678dabc518c2	bedcc448
file	history/units/SAU_1936.txt	0527d14b512415d7be28aeec25e883c6	fa99a42f
file	history/units/SAU_1939.txt	e59370b245efdb25ad43f23890cfebe9	0185f73d
file	history/units/SHX_1936.txt	82639efe17c3ea0a007975315fe80e32	3bf55894
file	history/units/SHX_1936_sea.txt	6ad35059f694e3a0ea78bd0e4a56bfc7	056f615e
file	history/units/SIA_1936.txt	b105f2003810dd7a2aa9ffbdbcf808a5	2200b0e0
file	history/units/SIA_1936_air_bba.txt	8f6273503d032f7b34abee2ce7dae20a	73a2bfc0
file	history/units/SIA_1936_air_legacy.txt	0ce6938693a07df7ec474b95a8fa4b0f	56cbe640
file	history/units/SIA_1936_naval_legacy.txt	4427bbc7c5ce38e5a5192691dbf795fc	5e5eb5dc
file	history/units/SIA_1936_naval_mtg.txt	385545bcf98e660a5f664cf3a744fdee	0be51d24
file	history/units/SIA_1939.txt	7965600ea1caf98e4dd53a572da8f2c7	7aba5c30
file	history/units/SIA_1939_air_bba.txt	4a152231a7c0afa92410898f59be1939	bf360db3
file	history/units/SIA_1939_air_legacy.txt	912f84d94ccef12744307ec7a4caeed4	76f93487
file	history/units/SIA_1939_naval_legacy.txt	b9aa34539087265bcafacf353c31971b	67b558c7
file	history/units/SIA_1939_naval_mtg.txt	3b6fb6aadd9577a632921f047c790f99	da14571d
file	history/units/SIC_1936_sea.txt	99245753f64bb4d88086ca8b7eaf271f	22109229
file	history/units/SIK_1936.txt	95f8a2c4cf90e510b7b9d3363aca6c0f	8be8de75
file	history/units/SIK_1936_sea.txt	be8c3ee0a7f7bb928d5b0987e70a8978	94260cf1
file	history/units/SIK_1939.txt	8ad3fdd6f740a8b85523f278908fcaee	8be5de26
file	history/units/SLO_1939.txt	4bc07cf32655f548c602e53a35147134	a1bbc086
file	history/units/SLO_1939_air_bba.txt	20428c4461558b2271ab6981ed5fb8a8	49f62c9b
file	history/units/SLO_1939_air_legacy.txt	d73d4e627af88fd75c812b60299826c6	3bc135ce
file	history/units/SLO_1939_nsb.txt	f4238f98bff7e6b60cccb273de42ea3a	a922a4ee
file	history/units/SLO_independence.txt	59145324292530597a726b86ce179b4e	21a7fbdc
file	history/units/SLO_independence_nsb.txt	bbcea7b60d0c2531ae87024f49d94e69	290ede06
file	history/units/SND_1936_sea.txt	bbcf8a190a44ecf6bf4967bbcd37999b	289c5474
file	history/units/SOV_1936.txt	eb3f5409caa26b95dfb80f85e711d719	97d74277
file	history/units/SOV_1936_air_bba.txt	02d8b7d16a40b503fcf85bd7d1ad2313	ee157c65
file	history/units/SOV_1936_air_legacy.txt	1e1d31b1ac75d3209546b13c7de1983a	1c3ebddb
file	history/units/SOV_1936_naval_legacy.txt	f504d8eaeecfb3aab3b32a8045d5426f	ed0f5a0d
file	history/units/SOV_1936_naval_mtg.txt	6418bc255d80ff8d0c8a107303392726	82acbfb2
file	history/units/SOV_1936_nsb.txt	5cf6ea5dc49ceb2b02339e7280346ab6	40c6104e
file	history/units/SOV_1939.txt	804ad88b22585b059db5baabc9bff39d	83c4ad19
file	history/units/SOV_1939_air_bba.txt	a0d6a04700f9ecc984a7037bf5266dc3	4d19cbf4
file	history/units/SOV_1939_air_legacy.txt	39eea8d86a437c99ad23235eb61dcf5e	1952dcfe
file	history/units/SOV_1939_naval_legacy.txt	1425c04eb38ade5b833a94468fe0ce42	e37ff7bf
file	history/units/SOV_1939_naval_mtg.txt	9f67fd5718fff370e77df928ec0b3986	0cbc9eaf
file	history/units/SOV_1939_nsb.txt	14d487c296d8cc9dcb8580e6eb920cde	240ee313
file	history/units/SOV_night_witches.txt	3aede8417873d14617528a6bc2180c1c	8c67558d
file	history/units/SOV_night_witches_bba.txt	79cc39302fdcd6e7921209a9ce7f4aa4	9393838c
file	history/units/SOV_night_witches_nsb.txt	7297ff11eb2674b928ff78e3fc10b687	cf25c5c3
file	history/units/SOV_night_witches_nsb_alt.txt	e858635c2c6f82d4179b3444bc846831	d0c7cc7f
file	history/units/SOV_night_witches_nsb_alt_bba.txt	9a2014b299ec90e04f1ceca7fa3473f8	e8ed4435
file	history/units/SOV_night_witches_nsb_bba.txt	1ee74ec0d62c7a2b78571594d530cfcb	e74ba8d1
file	history/units/SPA_1939.txt	93170515860de88587ad73b21145444e	313aa35f
file	history/units/SPA_1939_air_bba.txt	08a001372db87fffeaf8134c9d805c93	08d8ab66
file	history/units/SPA_1939_air_legacy.txt	51000ddacb5032fb41a816771316705a	c7162ea7
file	history/units/SPA_1939_naval_legacy.txt	d2b85d5a078183341276f3b1351b50cb	5465a1ad
file	history/units/SPA_1939_naval_mtg.txt	285bd0702f353709e76b29a81bb6edbb	503f530b
file	history/units/SPA_Civil_War.txt	d2430b89680ac0ba28a64c97a6f59f55	79ed0746
file	history/units/SPR_1936.txt	0c6931dca7dfd91f5621ba5114adad09	9f117d3d
file	history/units/SPR_1936_air_bba.txt	9b4e23c9a9a8e8a355fd8a66945008b8	b4b93f2f
file	history/units/SPR_1936_air_legacy.txt	a173a2897145fa565bdbe2769835b035	83a5fcbf
file	history/units/SPR_1936_naval_legacy.txt	be92a4013310cada1df9d6f30563425a	97d6e1c2
file	history/units/SPR_1936_naval_mtg.txt	57565febd7101bad64d7612b8feddd0c	166d811a
file	history/units/SPR_Civil_War.txt	99cfffc2d03c840ff5cc28fc937c5667	bc8ba066
file	history/units/SPR_German_Expatriates_Barcelona.txt	f5dd655a9ceef8ef5dde141f55e04c68	da44b30f
file	history/units/SPR_German_Expatriates_Madrid.txt	7aabbd220aa3a7f1807aba55c564b604	d6998d7e
file	history/units/SWE_1936.txt	15b0cdecc98fe9b2c3c4a6a3ae9e3a32	e0d9ae7a
file	history/units/SWE_1936_air_bba.txt	1ed3714c88705cf55926bcb07a80ca71	ad028d0a
file	history/units/SWE_1936_air_legacy.txt	f2b7e519d71c61bca1ed0d060149134d	7b160e50
file	history/units/SWE_1936_naval_legacy.txt	21272c4c5809326db5fffbdb3e29bdd6	dd26ca86
file	history/units/SWE_1936_naval_mtg.txt	9f3fcc68ebbce72066039d5f8729f416	232bcdf1
file	history/units/SWE_1939.txt	afa4c0c90d05767c8a2d630389a222f5	e93d488d
file	history/units/SWE_1939_air_bba.txt	60d435348f258201d08281881b8a7067	cba70a32
file	history/units/SWE_1939_air_legacy.txt	8385d395ac0a6c2d6e9c8169c710ea95	889d501d
file	history/units/SWE_1939_naval_legacy.txt	860817c8ca1caf30198189f8a3ee6239	f67850e5
file	history/units/SWE_1939_naval_mtg.txt	d86cb43df09a138db86de9f981172ff2	5405b44f
file	history/units/SWI_1936.txt	d0363914cfeef11a819211bd997d9bb7	6cdac6be
file	history/units/SWI_1936_BBA.txt	f786809acb2f15fcda111012c0b5eb70	2ee9b5a7
file	history/units/SWI_1936_air_bba.txt	488295e3e274345c70d7f9da9323fcd2	768d9f08
file	history/units/SWI_1936_air_legacy.txt	13ce4ec95765acd443b82ebe114aaa45	6898eaee
file	history/units/SWI_1939.txt	e6faee2f3aa212e26579893899885d00	11b1fb66
file	history/units/SWI_1939_BBA.txt	db1a07e52e20352615590934a1752244	20018460
file	history/units/SWI_1939_air_bba.txt	d7bcbeabc647a8bb98eecfd4afb31737	442b821f
file	history/units/SWI_1939_air_legacy.txt	f4b46d1e54a7c97db5a959c7827bce9c	79c6dea8
file	history/units/TAN_1936.txt	1776ad3791c74ae5937c100a43f68bb2	cba71378
file	history/units/TAN_1939.txt	46df6eabb9ba9dcd51c5f3d9b65087e0	d600ecf0
file	history/units/TIB_1936.txt	6ce4e5158a4e08cfabeb23ef1fca470b	58f6ae02
file	history/units/TIB_1939.txt	651e77fc28861904f19fcee0e690372b	634a5cd4
file	history/units/TUR_1936.txt	03fc3adf62026ccc279268342e65a17d	0802e262
file	history/units/TUR_1936_air_bba.txt	279fcb134802e834bfc455177821d893	80f6bdf9
file	history/units/TUR_1936_air_legacy.txt	1aeb7bf5a06662180a753139299b7fef	a50b3125
